date,content
12/04/2020,"('singapore', 256)
('cases', 92)
('singapore,', 72)
('233', 50)
('sg', 41)
('coronavirus:', 41)
('#singapore', 35)
('south', 35)
('people', 33)
('#covid19', 28)
('countries', 27)
('quarantine', 27)
('clusters', 27)
('second', 27)
('china', 26)
('including', 26)
('hong', 24)
('mbs', 22)
('spread', 22)
('mask', 21)
"
13/04/2020,"('singapore', 280)
('cases', 124)
('386', 84)
('#singapore', 47)
('hong', 40)
('daily', 39)
('singapore,', 38)
('sg', 37)
('south', 37)
('#covid19', 37)
('record', 35)
('kong', 33)
('confirms', 33)
('workers', 32)
('biggest', 32)
('death', 32)
('countries', 31)
('contact', 31)
('korea', 27)
('works', 25)
"
14/04/2020,"('singapore', 260)
('cases', 91)
('singapore,', 51)
('mask', 50)
('#singapore', 45)
('sg', 44)
('hong', 42)
('strategy', 41)
('#covid19', 37)
('kong', 36)
('south', 28)
('contact', 28)
('works', 26)
('masks', 26)
('|', 26)
(""singapore's"", 24)
('wear', 24)
('334', 23)
('fight', 23)
('coronavirus:', 22)
"
15/04/2020,"('singapore', 230)
('cases', 144)
('447', 70)
('singapore,', 67)
('sg', 61)
('live', 47)
('record', 44)
('migrant', 38)
('#betfair', 35)
('15th', 35)
('lay', 35)
('markets', 35)
('nz', 35)
('za', 35)
('#horseracing', 35)
('#greyhounds', 35)
('#staysafe', 35)
('#covid19', 34)
('(us)', 33)
('reports', 32)
"
16/04/2020,"('singapore', 234)
('cases', 144)
('728', 77)
('reports', 56)
('record', 49)
('daily', 48)
('singapore.', 35)
('deaths', 35)
('#singapore', 34)
('sg', 33)
('south', 29)
('singapore,', 29)
('#covid19', 29)
('contact', 28)
('total', 26)
(""singapore's"", 26)
('tracing', 24)
('high', 23)
('mask', 22)
('people', 22)
"
17/04/2020,"('singapore', 283)
('cases', 131)
('workers', 55)
('623', 52)
('#singapore', 51)
('infections', 44)
('migrant', 40)
('total', 36)
('reports', 35)
('singapore,', 32)
('#covid19', 32)
('sg', 31)
('cruise', 30)
('people', 29)
(""singapore's"", 29)
('mask', 26)
('second', 26)
('south', 24)
('ships', 24)
('coronavirus:', 24)
"
18/04/2020,"('singapore', 291)
('cases', 159)
('942', 71)
('#singapore', 50)
('surge', 46)
('sg', 45)
('sees', 43)
('huge', 42)
('reports', 42)
('#covid19', 37)
('singapore,', 33)
('daily', 31)
('record', 30)
('countries', 29)
('live', 26)
('second', 25)
('mask', 25)
('people', 23)
('#betfair', 23)
('18th', 23)
"
19/04/2020,"('singapore', 304)
('cases', 191)
('model', 51)
('response,', 48)
('spiked.', 47)
('singapore,', 43)
('#singapore', 37)
('migrant', 33)
('workers', 33)
('south', 31)
('countries', 30)
('happened?', 30)
('#covid19', 30)
('reports', 29)
('596', 29)
('sg', 28)
('korea,', 26)
('people', 25)
('second', 24)
('asia', 22)
"
20/04/2020,"('singapore', 317)
('cases', 222)
('control,', 115)
('doubled', 102)
('control', 54)
('singapore,', 45)
('news', 44)
('singapore’s', 36)
('record', 35)
('europe', 35)
('1,426', 31)
('outbreak', 30)
('number', 28)
('surge', 28)
('sees', 27)
('#covid19', 26)
('live', 26)
('highest', 25)
('updates:', 24)
('slips,', 24)
"
21/04/2020,"('singapore', 303)
('cases', 101)
('migrant', 59)
('workers', 51)
('lockdown', 47)
('control', 42)
('lost', 40)
('outbreak,', 37)
('june', 36)
('superheroes', 30)
('victims', 30)
('#singapore', 29)
('singapore’s', 28)
('infections', 26)
('removes', 25)
('website', 25)
('extends', 24)
('live', 24)
('country', 24)
('#covid19', 23)
"
22/04/2020,"('singapore', 181)
('sg', 149)
('live', 139)
('22nd', 137)
('nz', 136)
('#betfair', 135)
('markets', 135)
('za', 135)
('#horseracing', 135)
('#greyhounds', 135)
('#staysafe', 135)
('#coronavirus\n\n', 132)
('cet.\n\na', 127)
('https://t.co/aokh0n576u.\n\n#covid19', 118)
('https://t.co/phc8tm5uci', 118)
('(us)', 105)
('claim', 77)
('lay', 75)
('cases', 75)
('willrd', 43)
"
23/04/2020,"('singapore', 227)
('cases', 68)
('workers', 64)
('migrant', 55)
('singapore,', 44)
(""singapore's"", 42)
('suffer', 36)
('people', 34)
('hot', 34)
('surges', 34)
('singapore.', 31)
(""prison':"", 30)
('pm', 28)
(""'we’re"", 28)
('#singapore', 26)
('#covid19', 25)
('sg', 25)
('indian', 23)
('countries', 21)
('heat', 20)
"
24/04/2020,"('singapore', 264)
('cases', 113)
('singapore’s', 44)
('singapore,', 40)
('hot', 34)
('workers', 34)
('migrant', 33)
('#covid19', 31)
('#singapore', 30)
('people', 28)
(""singapore's"", 28)
('897', 26)
('heat', 24)
('skyrocketed.', 22)
('here’s', 22)
('suddenly,', 21)
('high', 20)
('|', 20)
('south', 20)
('countries', 19)
"
25/04/2020,"('singapore', 285)
('cases', 81)
('618', 44)
('migrant', 43)
('workers', 36)
('#covid19', 34)
('singapore’s', 34)
('#singapore', 33)
('university', 31)
('people', 28)
('countries', 27)
('singapore,', 25)
('covid-19:', 25)
('reports', 24)
('|', 24)
('cases\n-', 24)
('total', 21)
('12,693', 21)
('pandemic', 20)
('sg', 20)
"
26/04/2020,"('singapore', 270)
('cases', 125)
('university', 45)
('singapore,', 44)
('931', 38)
('#singapore', 38)
(""singapore's"", 33)
('technology', 31)
('#covid19', 30)
('reports', 30)
('june', 30)
('workers', 27)
('patients', 27)
('people', 26)
('predicts', 25)
('migrant', 24)
('countries', 24)
('quarantine', 23)
('foreign', 22)
('india', 21)
"
27/04/2020,"('singapore', 254)
('cases', 92)
('#singapore', 51)
('singapore,', 49)
('799', 42)
('#covid19', 34)
('testing', 32)
('deaths', 32)
('singapore’s', 32)
('workers', 30)
('infections', 27)
('migrant', 27)
('|', 24)
(':', 22)
('2', 21)
('highest', 21)
('south', 19)
('struggles', 19)
('slash', 19)
('mask', 19)
"
28/04/2020,"('singapore', 280)
('cases', 81)
('#singapore', 55)
('migrant', 40)
('528', 37)
('#covid19', 34)
('singapore,', 28)
('asia', 27)
('workers', 27)
('india', 24)
('sg', 24)
('southeast', 23)
('#asia', 23)
('workers,', 23)
('|', 23)
('reports', 22)
('singapore’s', 22)
('dormitories', 22)
('#health', 21)
('cases,', 21)
"
29/04/2020,"('singapore', 243)
('cases', 100)
('workers', 72)
('migrant', 59)
('surging', 44)
('singapore,', 39)
('690', 39)
('#covid19', 36)
(""singapore's"", 36)
('outbreak', 32)
('#singapore', 27)
('dormitories', 25)
('conditions', 24)
('south', 24)
(':', 24)
('singapore.', 23)
('health', 22)
('sg', 22)
('living', 22)
('cases,', 21)
"
30/04/2020,"('singapore', 237)
('cases', 75)
('singapore,', 42)
('pm', 36)
('528', 32)
('sg', 31)
('workers', 30)
('migrant', 29)
('#covid19', 28)
('#singapore', 28)
('quarantine', 28)
('covid-19:', 28)
('cases,', 26)
(""singapore's"", 24)
('singapore’s', 24)
('government', 23)
('|', 23)
('economy', 22)
('bill', 20)
('measures', 20)
"
01/05/2020,"('singapore', 242)
('cases', 69)
(""singapore's"", 50)
('932', 44)
('#singapore', 43)
('102-year-old', 41)
('discharged', 39)
('people', 38)
('workers', 38)
('oldest', 38)
('survivor', 37)
('sg', 37)
('singapore,', 32)
('#covid19', 32)
('foreign', 30)
('testing', 27)
('coronavirus:', 26)
('day', 25)
('covid-19:', 25)
('cases,', 24)
"
02/05/2020,"('singapore', 300)
('cases', 105)
('weeks', 55)
('447', 52)
('curbs', 43)
('#singapore', 39)
('reports', 38)
('cases,', 36)
('sg', 32)
('singapore,', 31)
('restrictions', 29)
('confirms', 26)
('=', 25)
('countries', 24)
('people', 23)
('prepares', 22)
('daily', 21)
('lockdown', 21)
('2', 21)
('highest', 19)
"
03/05/2020,"('singapore', 273)
('657', 76)
('cases', 69)
('reports', 60)
('workers', 50)
('#singapore', 48)
('cases,', 47)
('foreign', 36)
('singapore,', 35)
('control', 34)
('–', 31)
('#covid19', 30)
('shining', 29)
('star', 29)
('people', 29)
('migrant', 28)
('total', 26)
(':', 25)
('ramp', 24)
('factory', 21)
"
04/05/2020,"('singapore', 249)
('cases', 80)
('573', 45)
('singapore,', 44)
('#singapore', 35)
('sg', 31)
('singapore’s', 27)
('#covid19', 25)
('confirms', 23)
('south', 21)
('workers', 21)
('total', 20)
('lockdown', 20)
('indians', 20)
('people', 20)
(':', 19)
('positive', 19)
('4,800', 19)
('mild', 19)
('test', 18)
"
05/05/2020,"('singapore', 266)
('cases', 84)
('sg', 48)
('632', 45)
('south', 44)
('singapore,', 43)
(':', 39)
('#singapore', 37)
('reports', 34)
('2020', 33)
('amid', 29)
('mask', 29)
('#covid19', 28)
('outbreak', 26)
('international', 26)
('asian', 25)
('countries', 25)
('film', 23)
('festival', 23)
('postponed', 23)
"
06/05/2020,"('singapore', 231)
('cases', 95)
('788', 45)
('#singapore', 42)
('live', 39)
('singapore,', 35)
(""singapore's"", 32)
('#covid19', 31)
('sg', 30)
('20,000', 27)
('conversation', 26)
('watch', 25)
('health', 25)
('people', 25)
('@axilorventures', 24)
('@prabhuchawla', 24)
('@newindianxpress', 24)
('workers', 24)
('total', 23)
('@shankkaraiyar.', 23)
"
07/05/2020,"('singapore', 237)
('cases', 97)
('741', 67)
('#singapore', 65)
('singapore,', 50)
('reports', 40)
('20,939', 38)
('#covid19', 37)
('covid-19:', 36)
('total', 34)
('cases,', 33)
('workers', 30)
('sg', 30)
('singapore.', 29)
('migrant', 29)
('health', 25)
(':', 25)
(""singapore's"", 21)
('people', 20)
('south', 19)
"
08/05/2020,"('singapore', 276)
('robot', 91)
('cases', 77)
('social', 64)
('#singapore', 54)
('distancing', 50)
('singapore,', 49)
('encourage', 48)
('deploys', 45)
('768', 34)
(""'dog'"", 32)
('#covid19', 31)
('park', 30)
('covid-19:', 29)
('21,707', 26)
('quarantine', 24)
('people', 24)
('sg', 23)
('stay', 22)
('india', 21)
"
09/05/2020,"('singapore', 263)
('cases', 94)
('robot', 73)
('=', 60)
('753', 55)
('social', 54)
('#singapore', 53)
('distancing', 50)
('total', 47)
('people', 41)
('singapore,', 39)
('cases,', 39)
('reports', 39)
('quarantine', 36)
('22,460', 36)
('dog', 34)
('deaths', 29)
('sg', 26)
('parks', 26)
('day', 25)
"
10/05/2020,"('singapore', 278)
('876', 98)
('cases', 95)
('total', 75)
('cases,', 70)
('reports', 66)
('23,336', 49)
('#singapore', 45)
('robot', 39)
('singapore,', 38)
('social', 34)
('people', 33)
('covid-19:', 27)
('#covid19', 25)
('medical', 22)
('quarantine', 22)
('distancing', 22)
('south', 20)
(':', 20)
('situation', 19)
"
11/05/2020,"('singapore', 293)
('robot', 179)
('social', 174)
('dog', 168)
('distancing', 166)
('enforces', 149)
('coronavirus:', 132)
('park', 121)
('news', 95)
('bbc', 79)
('cases', 41)
('486', 36)
('#singapore', 34)
(""singapore's"", 32)
('#covid19', 30)
('health', 28)
('cases,', 27)
('reports', 26)
('sg', 26)
('south', 25)
"
12/05/2020,"('singapore', 285)
('cases', 58)
('social', 51)
('distancing', 48)
('robot', 48)
('#singapore', 47)
('coronavirus:', 40)
('dog', 40)
('singapore,', 36)
('sg', 35)
('countries', 34)
('enforces', 31)
('strategy', 31)
('herd', 29)
('park', 29)
('quarantine', 29)
('#covid19', 28)
('south', 26)
('news', 26)
('immunity', 25)
"
13/05/2020,"('singapore', 259)
('cases', 67)
('mask', 61)
('face', 55)
('machines', 48)
('vending', 47)
('razer', 45)
('#singapore', 35)
('singapore,', 35)
('sg', 32)
('migrant', 30)
('masks', 29)
('workers', 26)
('robot', 26)
('countries', 26)
('south', 26)
('people', 25)
('social', 25)
('millions', 24)
('675', 24)
"
14/05/2020,"('singapore', 247)
('cases', 83)
('mask', 48)
('airlines', 45)
('loss', 39)
('sg', 39)
('singapore,', 38)
('#singapore', 37)
('752', 36)
('annual', 34)
('people', 31)
('#covid19', 31)
('posts', 29)
('vending', 29)
('machines', 29)
('reports', 26)
('social', 25)
('razer', 25)
('robot', 24)
('singapore.', 23)
"
15/05/2020,"('singapore', 317)
('pilot', 161)
('quarantine', 161)
('breaking', 149)
('jailed', 104)
('order', 101)
('american', 70)
('cases', 54)
('fedex', 43)
('buy', 36)
('imprisoned', 34)
('793', 33)
('medical', 32)
('#singapore', 30)
('cargo', 30)
('people', 29)
('singapore,', 29)
('weeks', 27)
('workers', 26)
('migrant', 24)
"
16/05/2020,"('singapore', 264)
('465', 137)
('reports', 112)
('cases', 111)
('cases,', 79)
('total', 66)
('singapore,', 48)
('#singapore', 46)
('death', 45)
('27,356', 43)
('quarantine', 36)
('response', 36)
('rapid', 34)
('#covid19', 27)
('china', 24)
('4', 23)
('jailed', 22)
('mask', 22)
('flights', 22)
('breaking', 21)
"
17/05/2020,"('singapore', 239)
('682', 91)
('reports', 90)
('cases', 83)
('cases,', 58)
('total', 54)
('sg', 48)
('28,038', 39)
('#singapore', 36)
('singapore,', 32)
('quarantine', 29)
('people', 21)
('covid-19:', 21)
('#covid19', 20)
('singapore.', 20)
('countries', 20)
('mask', 20)
('pilot', 18)
(""singapore's"", 18)
('breaking', 17)
"
18/05/2020,"('singapore', 217)
('cases', 86)
('305', 68)
('sg', 43)
('#singapore', 41)
('singapore,', 39)
('#covid19', 36)
('health', 34)
('reports', 32)
('cases,', 30)
('migrant', 27)
('people', 26)
('singapore’s', 24)
('number', 22)
('quarantine', 22)
('workers', 21)
('ministry', 20)
('haidji:', 18)
('""sg', 18)
('suicide', 18)
"
19/05/2020,"('singapore', 235)
('june', 51)
('circuit', 51)
('vaccine', 51)
('cases', 48)
('reopen', 47)
('breaker', 45)
('economy', 41)
('singapore,', 41)
('sg', 41)
(""singapore's"", 39)
('university', 38)
('company', 37)
('diego', 36)
('biotech', 36)
('developing', 36)
('451', 33)
('#singapore', 33)
('resume', 31)
('people', 31)
"
20/05/2020,"('singapore', 208)
('death', 108)
('zoom', 69)
('singapore’s', 64)
('sentenced', 49)
('cases', 49)
('surge', 47)
('sudden', 46)
('brought', 46)
('countries', 46)
('hong', 40)
('sentence', 38)
('quarantine', 37)
('dark', 35)
('#covid19', 34)
('asia', 33)
('cases.', 33)
('22', 32)
('one-fourth', 31)
('tools/methods', 30)
"
21/05/2020,"('singapore', 248)
('robot', 156)
('dog', 92)
('park', 79)
('patrol', 77)
('uv', 73)
('exterminate!', 61)
('in\xa0singapore', 51)
('singapore’s', 42)
('cases', 40)
('zap', 35)
('448', 33)
('death', 30)
('hong', 29)
('#singapore', 29)
('zap\xa0coronavirus', 29)
('coronavirus:', 27)
('social', 27)
('sg', 23)
('distancing', 23)
"
22/05/2020,"('singapore', 219)
('cases', 121)
('sg', 54)
('30,000', 42)
('robot', 38)
('singapore’s', 38)
('quarantine', 38)
('614', 36)
('singapore,', 36)
('travel', 35)
('migrant', 34)
('dog', 33)
('reports', 30)
('#singapore', 28)
('park', 27)
('people', 27)
('worker', 26)
('patrol', 26)
('surpass', 25)
('#covid19', 24)
"
23/05/2020,"('singapore', 227)
('642', 89)
('cases', 87)
('health', 50)
('ministry', 47)
('confirms', 44)
('#singapore', 43)
('singapore,', 40)
('cases,', 39)
('singapore’s', 37)
('sg', 34)
('total', 32)
('#covid19', 32)
('reports', 30)
('–', 28)
(""singapore's"", 27)
('singapore.', 21)
('people', 20)
('lockdown', 20)
('robot', 19)
"
24/05/2020,"('singapore', 274)
('infectious', 139)
('11', 107)
('patients', 105)
('study', 84)
('cases', 74)
('548', 65)
('days', 50)
('test', 45)
('#singapore', 42)
('days:', 41)
('longer', 41)
('quarantine', 39)
('health', 38)
('singapore,', 38)
('support', 34)
('disease', 33)
('ministry', 32)
('contact', 32)
('sick', 32)
"
25/05/2020,"('singapore', 255)
('infectious', 99)
('cases', 88)
('11', 83)
('patients', 81)
('344', 79)
('study', 65)
('singapore,', 48)
('days', 47)
('reports', 44)
('test', 40)
('health', 35)
('#singapore', 31)
('days:', 31)
('longer', 30)
('cases,', 29)
('disease', 28)
('mask', 28)
('sick', 27)
('number', 27)
"
26/05/2020,"('singapore', 265)
('#singapore', 65)
('hong', 62)
('cases', 44)
('pandemic', 40)
('recession', 39)
('kong', 39)
('singapore,', 31)
('economic', 30)
('billion', 28)
('#covid19', 27)
('2', 26)
('patients', 24)
('infectious', 24)
('gdp', 23)
('death', 23)
('relief', 22)
('singapore’s', 22)
('sg', 22)
('economy', 21)
"
27/05/2020,"('singapore', 190)
('cases', 59)
('#singapore', 57)
('533', 48)
('hong', 46)
('singapore,', 44)
('sg', 38)
('days', 32)
('#covid19', 30)
('including', 27)
('singapore.', 26)
('waiting', 26)
('3', 25)
('reports', 25)
('@hardeepspuri', 24)
('it’s', 23)
('kong', 23)
('covid-19:', 23)
('pandemic', 21)
('people', 20)
"
28/05/2020,"('singapore', 219)
('cases', 83)
('373', 49)
('#singapore', 47)
('sg', 47)
('singapore,', 46)
('patients', 39)
('countries', 35)
('#covid19', 32)
('people', 25)
('quarantine', 24)
('covid-19:', 23)
('months', 20)
('taiwan,', 20)
('migrant', 20)
('hong', 20)
('post', 20)
('compare', 19)
('2', 19)
('singapore.', 18)
"
29/05/2020,"('singapore', 179)
('tracks', 110)
('cases', 72)
('8', 63)
('feel', 57)
('mixtape', 56)
('fine.', 55)
('wanted', 55)
('bc', 55)
('""madness""', 54)
('\n\nactually', 50)
('now.', 49)
('#singapore', 47)
('611', 46)
('singapore,', 39)
('@thepophob', 37)
('patients', 29)
('sg', 29)
('mask', 26)
('countries', 26)
"
30/05/2020,"('singapore', 197)
('cases', 84)
('506', 65)
('sg', 51)
('health', 49)
('#singapore', 43)
('singapore,', 40)
('ministry', 37)
('confirms', 34)
('travel', 33)
(""singapore's"", 32)
('china', 31)
('patients', 30)
('flights', 29)
('#covid19', 27)
('mask', 27)
('cases,', 25)
('essential', 24)
('people', 24)
('resume', 24)
"
31/05/2020,"('singapore', 189)
('cases', 87)
('518', 71)
('ministry', 42)
('health', 42)
('confirms', 38)
('#singapore', 38)
('covid-19:', 34)
('people', 32)
('sg', 32)
(""singapore's"", 32)
('reports', 26)
('countries', 25)
('workers', 23)
('singapore.', 22)
('singapore,', 22)
('#covid19', 22)
('talks', 21)
('mask', 20)
('2', 18)
"
01/06/2020,"('singapore', 266)
('cases', 87)
('#singapore', 70)
('408', 64)
('mask', 45)
('international', 43)
('sg', 38)
('migrant', 35)
('ministry', 32)
('confirms', 32)
('health', 29)
('singapore,', 27)
('workers', 26)
('making', 26)
('covid-19:', 24)
('build', 24)
('machine', 24)
('face', 23)
('cases,', 23)
('fusiontech', 23)
"
02/06/2020,"('singapore', 322)
('cases', 78)
('#singapore', 54)
('544', 42)
('live', 35)
('global', 33)
('migrant', 33)
('workers', 33)
('reopens', 32)
('news:', 31)
('job', 31)
('lockdown', 31)
('help', 29)
('international', 29)
('school', 28)
('circuit', 28)
('travel', 28)
('build', 28)
('masks', 27)
('60,000', 27)
"
03/06/2020,"('singapore', 263)
('cases', 84)
('#singapore', 57)
('569', 42)
('travel', 39)
('quarantine', 37)
('singapore.', 37)
('global', 32)
('sg', 31)
('covid-19:', 31)
('singapore,', 30)
('china', 29)
('business', 29)
('job', 28)
('@hardeepspuri', 27)
('save', 26)
('current', 26)
('jobs.', 25)
('recession,', 25)
('difficult', 25)
"
04/06/2020,"('singapore', 229)
('#southeastasia', 93)
('#business', 85)
('cases', 81)
('https://t.co/kaylipg6xp', 62)
('#singapore', 38)
('517', 38)
('amid', 34)
('singapore,', 34)
('sg', 32)
('including', 27)
('travel', 26)
('15', 25)
('singapore.', 25)
('community', 24)
('coronavirus:', 22)
('global', 20)
('business', 19)
('reports', 19)
('cases,', 19)
"
05/06/2020,"('singapore', 366)
('device', 217)
('wearable', 181)
('plans', 158)
('tracing', 114)
('contact', 96)
('virus-tracing', 91)
('wear', 48)
('#singapore', 39)
('resident', 31)
('cases', 29)
('people', 26)
('sg', 23)
('261', 22)
('launch', 22)
('#covid19', 20)
('residents', 20)
('reports', 19)
('reuters', 18)
('cases,', 16)
"
06/06/2020,"('singapore', 332)
('wearable', 78)
('device', 67)
('spike', 65)
('attacks', 65)
('sees', 60)
('q1', 60)
('cases', 60)
('300%', 59)
('yearly', 59)
('cryptojacking', 58)
('plans', 55)
('amid', 55)
('contact', 47)
('tracing', 46)
('344', 45)
('covid-19:', 35)
('#singapore', 32)
('virus-tracing', 30)
('effects', 27)
"
07/06/2020,"('singapore', 345)
('wearable', 73)
('pm', 70)
('cases', 67)
('contact', 61)
('383', 59)
('tracing', 59)
('devices', 58)
('lee', 50)
('#singapore', 49)
('vaccine', 47)
(""'no'"", 46)
('government:', 43)
('reports', 42)
('year', 42)
('@change', 41)
('petition!', 39)
(""singapore's"", 36)
('minimum', 33)
('widely:', 32)
"
08/06/2020,"('singapore', 213)
('cases', 177)
('half', 134)
(""singapore's"", 100)
('taskforce', 97)
('head', 81)
('exclusive:', 78)
('symptomless,', 62)
('wearable', 44)
('#singapore', 42)
('tracing', 41)
('contact', 40)
('singapore’s', 40)
('symptomless', 37)
('device', 29)
('#covid19', 28)
('singapore,', 28)
('people', 27)
('covid-19:', 26)
('devices', 25)
"
09/06/2020,"('singapore', 259)
('cases', 94)
('wearable', 45)
(""singapore's"", 45)
('#singapore', 42)
('tracing', 40)
('singapore’s', 39)
('workers', 39)
('contact', 37)
('device', 35)
('sg', 34)
('migrant', 33)
('half', 32)
('people', 30)
('fear', 30)
('financial', 29)
('218', 29)
('#covid19', 26)
('ruin', 25)
('singapore,', 22)
"
10/06/2020,"('singapore', 331)
('drug', 123)
('approves', 116)
('remdesivir', 106)
('treatment', 106)
('emergency', 63)
('anti-viral', 45)
('cases', 40)
('contact', 34)
('sg', 33)
('human', 33)
('tracing', 32)
('clinical', 32)
('#singapore', 28)
('patients', 28)
('trials', 27)
('start', 26)
('approved', 25)
('451', 22)
('|', 19)
"
11/06/2020,"('singapore', 240)
('cases', 63)
('#singapore', 54)
('treatment', 45)
('singapore,', 35)
('sg', 35)
('#covid19', 32)
('people', 30)
('422', 29)
('remdesivir', 25)
(""singapore's"", 23)
('mask', 22)
('singapore.', 22)
('cases,', 20)
('quarantine', 20)
('june', 19)
('expatriates', 18)
('pay', 18)
('cuts,', 18)
('lay-offs', 18)
"
12/06/2020,"('singapore', 258)
('cancelled', 116)
('prix', 111)
('singapore,', 93)
('2020', 86)
('formula', 86)
('grands', 80)
('azerbaijan,', 79)
('races', 72)
('azerbaijan', 71)
('japan', 67)
('f1', 59)
('cases', 51)
('japan,', 45)
('grand', 40)
('pandemic', 37)
('#singapore', 37)
('cancels', 35)
('japanese', 35)
('sg', 27)
"
13/06/2020,"('singapore', 148)
('cases', 90)
('347', 41)
('singapore,', 33)
('#singapore', 32)
('40,000', 32)
(""singapore's"", 29)
('mask', 23)
('#covid19', 23)
('2020', 22)
('singapore:', 20)
('sg', 20)
('infections', 17)
('singapore’s', 17)
('covid-19:', 16)
('love', 16)
('total', 15)
('learning', 15)
('singapore.', 15)
('cancelled', 14)
"
14/06/2020,"('singapore', 161)
('love', 112)
('city', 111)
('singapore:', 110)
('garden', 110)
('learning', 108)
('wild', 82)
('cases', 58)
('singapore,', 45)
('407', 45)
('news', 40)
('#singapore', 38)
('bbc', 34)
('including', 25)
('community', 23)
(""singapore's"", 23)
('#covid19', 20)
('sg', 19)
('reports', 19)
('government', 17)
"
15/06/2020,"('singapore', 285)
('cases', 57)
('#singapore', 52)
('june', 43)
('sg', 39)
('214', 32)
('mask', 32)
('friday', 31)
('restrictions', 31)
('phase', 28)
('2', 28)
('3', 26)
('community', 26)
('singapore,', 25)
('covid-19:', 24)
('#covid19', 24)
('remove', 24)
('reopening', 22)
('resume', 22)
('activities', 22)
"
